img_fpath,ours_top_AVE_audio_fpath,w2c_top_AVE_audio_fpath,category,participant,ours_video_path,w2c_video_path,ours_rand_uid,w2c_rand_uid
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-1q0XHPxqe8_f4.jpg,AVE_Filtered_NoSpeechMusic/audio/-Mn3laA2KZc.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,"Race car, auto racing",P14,final_sampled_400/ours/-1q0XHPxqe8_f4_ours.mp4,final_sampled_400/w2c_baseline/-1q0XHPxqe8_f4_W2C.mp4,69e64c24-0bc0-428c-a807-78e5f265c564,7c967de4-77e3-4164-a9f0-7f27521696f5
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/MeDBPr3YYlY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/5f6RijX5c8E.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Clock,P15,final_sampled_400/ours/MeDBPr3YYlY_f5_ours.mp4,final_sampled_400/w2c_baseline/MeDBPr3YYlY_f5_W2C.mp4,9ad140f7-3e8d-4861-986b-cea8770a708e,9f6b6ae0-9826-40a9-bc71-8c5edda9e1d3
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2wG6EBWr5NQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2bSkMSmVolk.wav,AVE_Filtered_NoSpeechMusic/audio/1wXZatca5OU.wav,Train horn,P16,final_sampled_400/ours/2wG6EBWr5NQ_f5_ours.mp4,final_sampled_400/w2c_baseline/2wG6EBWr5NQ_f5_W2C.mp4,be6e15da-8fa3-49ab-b36d-ced2f30ac6df,38448513-8b29-4ccb-9611-83d81cdd68e7
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2n4qR03SjnY_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Toilet flush,P17,final_sampled_400/ours/2n4qR03SjnY_f2_ours.mp4,final_sampled_400/w2c_baseline/2n4qR03SjnY_f2_W2C.mp4,2b0d1ea2-e4aa-4d87-9ed9-eb7d1dcc1986,463d8530-c350-4d3d-a379-fad6846c4fc3
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2WogzOS_D9Q_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P18,final_sampled_400/ours/2WogzOS_D9Q_f5_ours.mp4,final_sampled_400/w2c_baseline/2WogzOS_D9Q_f5_W2C.mp4,e2c81a0f-e7b8-4f08-ab3e-3e76c4f0ed98,1cba9583-ab66-4d70-94ba-2064c65138c6
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-5Vzl5XrIMc_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/1aJK75652Ns.wav,AVE_Filtered_NoSpeechMusic/audio/03LzjpuHPT0.wav,Goat,P19,final_sampled_400/ours/-5Vzl5XrIMc_f8_ours.mp4,final_sampled_400/w2c_baseline/-5Vzl5XrIMc_f8_W2C.mp4,5bfbe6c1-3552-40bd-825c-580c170e12cf,269e1c0c-e116-42e2-9a96-f6f7263fd1b3
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/FYb9xEnGCe8_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/Gnu1-w9OGME.wav,AVE_Filtered_NoSpeechMusic/audio/-2kErLFAk5k.wav,"Rodents, rats, mice",P20,final_sampled_400/ours/FYb9xEnGCe8_f8_ours.mp4,final_sampled_400/w2c_baseline/FYb9xEnGCe8_f8_W2C.mp4,e95332d9-c597-4606-bdeb-3c4f8afaa3d3,889089a1-ad27-4595-baeb-aebb553bbeeb
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/7AUBHLvR8lI_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/4RhARbjonAQ.wav,Goat,P1,final_sampled_400/ours/7AUBHLvR8lI_f5_ours.mp4,final_sampled_400/w2c_baseline/7AUBHLvR8lI_f5_W2C.mp4,50d38d42-e850-4537-942e-4ed06e468ad3,8391eccc-b816-40ec-876c-ff8a75c90bbd
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/BCyCm2E_GC0_f1.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/1iUXERALOOs.wav,Helicopter,P2,final_sampled_400/ours/BCyCm2E_GC0_f1_ours.mp4,final_sampled_400/w2c_baseline/BCyCm2E_GC0_f1_W2C.mp4,6fc9c049-3b66-4c5d-bb45-a2b53521b16b,3d2d1f34-69ad-417c-961f-1dabff82b938
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/BCzr2lsLulY_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/43IxB0Hz2RA.wav,AVE_Filtered_NoSpeechMusic/audio/BJr6qF5aEKs.wav,"Fixed-wing aircraft, airplane",P3,final_sampled_400/ours/BCzr2lsLulY_f5_ours.mp4,final_sampled_400/w2c_baseline/BCzr2lsLulY_f5_W2C.mp4,c1cd5e69-1d26-47a0-b12d-d75b7065d522,6e2b63a1-07cf-44d6-a8df-531b6b116d22
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-f84OxDzI54_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/0X9wj5DvYnA.wav,"Race car, auto racing",P4,final_sampled_400/ours/-f84OxDzI54_f5_ours.mp4,final_sampled_400/w2c_baseline/-f84OxDzI54_f5_W2C.mp4,d66e0717-7b8d-4ed1-8983-d5226cedb8cf,d381ad3e-2f5e-47e7-b27a-3a94c3f494af
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0xdJWDNLZrE_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/5sJchly9MHM.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Toilet flush,P5,final_sampled_400/ours/0xdJWDNLZrE_f6_ours.mp4,final_sampled_400/w2c_baseline/0xdJWDNLZrE_f6_W2C.mp4,765eac35-f625-49f7-990a-7e650029b827,2495a2a7-b0bb-44bd-8b74-4d2a09646027
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0W_gYR6p-D0_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0R4uO4Vy9c0.wav,AVE_Filtered_NoSpeechMusic/audio/J-Igx1Ucy-Y.wav,Cat,P6,final_sampled_400/ours/0W_gYR6p-D0_f5_ours.mp4,final_sampled_400/w2c_baseline/0W_gYR6p-D0_f5_W2C.mp4,b5e20303-87dd-4d3b-bf96-a6a5fb185c92,0846e593-1d3d-4c0b-bd24-187ed4f282d7
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/5OZjjLujmW4_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0ma2BvnQn2o.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P7,final_sampled_400/ours/5OZjjLujmW4_f5_ours.mp4,final_sampled_400/w2c_baseline/5OZjjLujmW4_f5_W2C.mp4,5aa659cd-72ee-43df-aeb8-e88c8ab8e151,6255303a-0122-4013-a584-180d201290a9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-i9JrqjYI3Q_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/-Mn3laA2KZc.wav,AVE_Filtered_NoSpeechMusic/audio/077_m7wNT3I.wav,Bus,P8,final_sampled_400/ours/-i9JrqjYI3Q_f8_ours.mp4,final_sampled_400/w2c_baseline/-i9JrqjYI3Q_f8_W2C.mp4,ef71323f-1055-4020-9f5e-a03c5286db74,42f4d83d-3947-4832-86c7-05e31f990b73
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-8WLbhKHmzE_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/-IKMo9-20Zc.wav,Truck,P9,final_sampled_400/ours/-8WLbhKHmzE_f5_ours.mp4,final_sampled_400/w2c_baseline/-8WLbhKHmzE_f5_W2C.mp4,37a9c2d3-a614-4f25-8559-1e9fc1c334a2,55a75d3a-60cd-481a-ad70-dee721c5ea54
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1KyF6q2TTEA_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P10,final_sampled_400/ours/1KyF6q2TTEA_f5_ours.mp4,final_sampled_400/w2c_baseline/1KyF6q2TTEA_f5_W2C.mp4,1bd06136-724e-4d45-9136-c5271fb071ca,519f80b0-dbfc-4021-b7d2-9a00027402b4
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2rk3CP0wyTE_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0ma2BvnQn2o.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P11,final_sampled_400/ours/2rk3CP0wyTE_f5_ours.mp4,final_sampled_400/w2c_baseline/2rk3CP0wyTE_f5_W2C.mp4,97aa38c1-2862-4752-9a67-40aa1940d582,01d9f07f-b463-4e42-b6aa-b1d030664362
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0rrQS9Nt48s_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0ma2BvnQn2o.wav,AVE_Filtered_NoSpeechMusic/audio/Gavpgq1WWh4.wav,Frying (food),P12,final_sampled_400/ours/0rrQS9Nt48s_f5_ours.mp4,final_sampled_400/w2c_baseline/0rrQS9Nt48s_f5_W2C.mp4,83d9a15e-acfe-44fe-a695-7840b4397f65,c25176d5-308a-481c-8fdb-f40bdab56ee1
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-HWpZgDLGr8_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/-IKMo9-20Zc.wav,Truck,P13,final_sampled_400/ours/-HWpZgDLGr8_f5_ours.mp4,final_sampled_400/w2c_baseline/-HWpZgDLGr8_f5_W2C.mp4,3379efdc-bfc9-4521-b860-e380a8558195,fe31cbf3-19d2-4d5f-abe8-1f33716c847e
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-DVM0BK_h5A_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P14,final_sampled_400/ours/-DVM0BK_h5A_f5_ours.mp4,final_sampled_400/w2c_baseline/-DVM0BK_h5A_f5_W2C.mp4,86cbe42a-7c8a-4647-b6ee-dc18f3b4ef3a,4e158c00-f9e0-4e78-a265-e633f24d681c
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/Qlwi0rip8Ok_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2ICT6R4XpG8.wav,AVE_Filtered_NoSpeechMusic/audio/03LzjpuHPT0.wav,"Rodents, rats, mice",P15,final_sampled_400/ours/Qlwi0rip8Ok_f5_ours.mp4,final_sampled_400/w2c_baseline/Qlwi0rip8Ok_f5_W2C.mp4,ebc1f9cb-2ff4-4f8f-b1ae-70cdbbc829d2,4d3c16f7-55d8-46b1-8c5f-497d89116206
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6gC-UfM4t98_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/5eDSROXbHbA.wav,Helicopter,P16,final_sampled_400/ours/6gC-UfM4t98_f5_ours.mp4,final_sampled_400/w2c_baseline/6gC-UfM4t98_f5_W2C.mp4,73d7963e-759d-4d73-bfde-aef14ee2a529,87914d55-6ea5-4c5d-9d75-77419688fd06
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/13QUBj_VlIc_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/0R4uO4Vy9c0.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Cat,P17,final_sampled_400/ours/13QUBj_VlIc_f2_ours.mp4,final_sampled_400/w2c_baseline/13QUBj_VlIc_f2_W2C.mp4,00d9c506-5b1a-4591-b12e-a59b20b72ff2,d67f5be4-52cb-48da-b360-bac9b9fd9d93
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/k6SR8d5y6o8_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/iHCnXCi1-Xg.wav,AVE_Filtered_NoSpeechMusic/audio/d88slBelHe8.wav,Church bell,P18,final_sampled_400/ours/k6SR8d5y6o8_f5_ours.mp4,final_sampled_400/w2c_baseline/k6SR8d5y6o8_f5_W2C.mp4,0f2f0342-3e14-4689-9494-f03816e810ea,e885fafd-5c78-46d5-bae2-dd74f369af1b
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/8PEb0vP7xWc_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P19,final_sampled_400/ours/8PEb0vP7xWc_f5_ours.mp4,final_sampled_400/w2c_baseline/8PEb0vP7xWc_f5_W2C.mp4,7ff4d443-80cd-4795-baa7-3726d84305c0,4ef789a9-cec5-4218-98aa-12c00b5126c8
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/13YvwUoLde8_f3.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Toilet flush,P20,final_sampled_400/ours/13YvwUoLde8_f3_ours.mp4,final_sampled_400/w2c_baseline/13YvwUoLde8_f3_W2C.mp4,5f0c98ca-888b-4215-bcf1-5ea211a5041a,5daf5bbe-14e2-417d-8b06-05bca2b8613f
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1l858z8JdmI_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Bus,P1,final_sampled_400/ours/1l858z8JdmI_f7_ours.mp4,final_sampled_400/w2c_baseline/1l858z8JdmI_f7_W2C.mp4,c9e3d4c7-4ed7-4ec4-a8a8-9fce44d6f65f,1fc7f1fd-0c1b-4036-b04e-9b87e370034d
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0mPGogIwkhk_f9.jpg,AVE_Filtered_NoSpeechMusic/audio/0R4uO4Vy9c0.wav,AVE_Filtered_NoSpeechMusic/audio/0pxLE0wNx-I.wav,Cat,P2,final_sampled_400/ours/0mPGogIwkhk_f9_ours.mp4,final_sampled_400/w2c_baseline/0mPGogIwkhk_f9_W2C.mp4,88f0e9bc-b507-4988-8045-d5e3634e6af0,1206b2db-a491-4294-a380-8892281c29d9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6ySYK0CFbrs_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/-Mn3laA2KZc.wav,AVE_Filtered_NoSpeechMusic/audio/33fbMHu4nzo.wav,"Race car, auto racing",P3,final_sampled_400/ours/6ySYK0CFbrs_f2_ours.mp4,final_sampled_400/w2c_baseline/6ySYK0CFbrs_f2_W2C.mp4,205e4bd3-bd0a-408d-94fa-cc1d12a4ce0b,5dfe548b-957b-4c70-a536-2c025d40345b
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/D9EnXMToTMw_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/7behQn6vykM.wav,AVE_Filtered_NoSpeechMusic/audio/nmhuK4ltJHs.wav,Helicopter,P4,final_sampled_400/ours/D9EnXMToTMw_f5_ours.mp4,final_sampled_400/w2c_baseline/D9EnXMToTMw_f5_W2C.mp4,64665cf7-d91d-463c-ac15-8fd533f3b896,50110922-8a62-4a8f-bb8d-26be4a346bda
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2xF7HatK22k_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/4nFtdiPKmZ0.wav,AVE_Filtered_NoSpeechMusic/audio/3LqKwILBqKk.wav,"Fixed-wing aircraft, airplane",P5,final_sampled_400/ours/2xF7HatK22k_f5_ours.mp4,final_sampled_400/w2c_baseline/2xF7HatK22k_f5_W2C.mp4,916cd23d-d8b1-4663-a234-88f98f769a62,9e6300d1-49d6-4d81-bc38-e8dc2dc2b3eb
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/DrvYM8g3HWk_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/-Ei2LE71Dfg.wav,Helicopter,P6,final_sampled_400/ours/DrvYM8g3HWk_f5_ours.mp4,final_sampled_400/w2c_baseline/DrvYM8g3HWk_f5_W2C.mp4,822cba09-246b-41d4-a2f8-a8877ca6fa51,1a0b80c0-6b6b-4929-950f-9333d3cbd1e0
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6KrbNjkVfDQ_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/03LzjpuHPT0.wav,Goat,P7,final_sampled_400/ours/6KrbNjkVfDQ_f5_ours.mp4,final_sampled_400/w2c_baseline/6KrbNjkVfDQ_f5_W2C.mp4,9d686764-f9e7-4d3a-9dca-181aa0efa8ad,11cb22ee-945c-4c81-a4bb-95d4ac9fa3cf
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/MH3m4AwEcRY_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/6Cg0TkI_GKk.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Church bell,P8,final_sampled_400/ours/MH3m4AwEcRY_f7_ours.mp4,final_sampled_400/w2c_baseline/MH3m4AwEcRY_f7_W2C.mp4,a822253e-2fc8-46e7-bc07-06fc66c4cbca,57fa6a3d-6ade-4b7e-9b1c-e26a5137a710
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/LyUDAW2U9Z8_f8.jpg,AVE_Filtered_NoSpeechMusic/audio/J-Igx1Ucy-Y.wav,AVE_Filtered_NoSpeechMusic/audio/M7hcb2v2Z_0.wav,Bark,P9,final_sampled_400/ours/LyUDAW2U9Z8_f8_ours.mp4,final_sampled_400/w2c_baseline/LyUDAW2U9Z8_f8_W2C.mp4,25151d0d-b583-40ac-9e90-6b7340d89f76,296aa2cd-dbc1-40a6-8061-c779e4470038
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/7rSNwPIs4N0_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/M7hcb2v2Z_0.wav,Goat,P10,final_sampled_400/ours/7rSNwPIs4N0_f5_ours.mp4,final_sampled_400/w2c_baseline/7rSNwPIs4N0_f5_W2C.mp4,fcb1e76e-f0cc-4738-8582-9bbcc2e9ff3e,31af8688-4865-4fe0-a155-e2483bef36a9
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/2cBdAvV0_zs_f6.jpg,AVE_Filtered_NoSpeechMusic/audio/2jAVRDkz42M.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Toilet flush,P11,final_sampled_400/ours/2cBdAvV0_zs_f6_ours.mp4,final_sampled_400/w2c_baseline/2cBdAvV0_zs_f6_W2C.mp4,0e6a532a-c925-4a28-8c7a-517d36f57ecc,8cdc1601-6742-43d2-92e4-60d900be1c2e
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0Q7puDxRQ0g_f2.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/0y6GuTFwHT8.wav,Horse,P12,final_sampled_400/ours/0Q7puDxRQ0g_f2_ours.mp4,final_sampled_400/w2c_baseline/0Q7puDxRQ0g_f2_W2C.mp4,244181ba-416f-4b26-864b-5309fb08efde,d3d66432-7061-4572-ab39-19a350ed8c53
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/71A-eTp_bc0_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/M6otcd7ea2U.wav,AVE_Filtered_NoSpeechMusic/audio/QSgqjJ2iglM.wav,Clock,P13,final_sampled_400/ours/71A-eTp_bc0_f5_ours.mp4,final_sampled_400/w2c_baseline/71A-eTp_bc0_f5_W2C.mp4,9462e262-742f-4e2e-a30b-b0535881649f,269b981e-023a-46cd-a637-35ef4021771c
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/BDDxfr4xf0k_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/6Hz2So8JxHE.wav,AVE_Filtered_NoSpeechMusic/audio/-Ei2LE71Dfg.wav,Helicopter,P14,final_sampled_400/ours/BDDxfr4xf0k_f5_ours.mp4,final_sampled_400/w2c_baseline/BDDxfr4xf0k_f5_W2C.mp4,84f6185d-03b4-4934-91b6-1c56e223864b,b470e123-2ee1-47b5-afab-4463733482ed
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/9uJbrJ15FdM_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/12lHWBzDR9E.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Clock,P15,final_sampled_400/ours/9uJbrJ15FdM_f5_ours.mp4,final_sampled_400/w2c_baseline/9uJbrJ15FdM_f5_W2C.mp4,d65bd8bf-72fc-4f0b-9a97-d0b8388168a2,b0fea8d1-a685-44d1-987f-de35fb3948d8
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/8np7wFQdfXg_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/2Dv8SGM7W1A.wav,AVE_Filtered_NoSpeechMusic/audio/077_m7wNT3I.wav,Chainsaw,P16,final_sampled_400/ours/8np7wFQdfXg_f7_ours.mp4,final_sampled_400/w2c_baseline/8np7wFQdfXg_f7_W2C.mp4,88dfd382-b40a-48ce-b309-ac1fdc03712c,08f7ea77-06fd-4594-895e-121ce43e5619
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-AfJKhf6P3U_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/25OVN5Ey3FU.wav,Horse,P17,final_sampled_400/ours/-AfJKhf6P3U_f5_ours.mp4,final_sampled_400/w2c_baseline/-AfJKhf6P3U_f5_W2C.mp4,668b3e2e-475a-4363-9550-f0714ecabca7,bbfc546a-5e25-402b-8a64-c389450e08e5
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/-PCGe5-I9_Q_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/1aJK75652Ns.wav,AVE_Filtered_NoSpeechMusic/audio/BHdi8AH1McE.wav,Goat,P18,final_sampled_400/ours/-PCGe5-I9_Q_f5_ours.mp4,final_sampled_400/w2c_baseline/-PCGe5-I9_Q_f5_W2C.mp4,bc3cdc83-c99d-4296-82a5-2814f2d53120,cc89d98d-fcf9-4f99-bf00-084f425d6e60
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/BgIPAH8GV4E_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/43IxB0Hz2RA.wav,AVE_Filtered_NoSpeechMusic/audio/0HBAshYFBCU.wav,"Fixed-wing aircraft, airplane",P19,final_sampled_400/ours/BgIPAH8GV4E_f5_ours.mp4,final_sampled_400/w2c_baseline/BgIPAH8GV4E_f5_W2C.mp4,e61a9677-7d56-4897-9f87-6f8e6cbe255c,c0f59060-9446-4537-abe4-6bbdf8ba94af
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/I-1qF2Aa-uQ_f1.jpg,AVE_Filtered_NoSpeechMusic/audio/12lHWBzDR9E.wav,AVE_Filtered_NoSpeechMusic/audio/Hdu21U_FVs8.wav,Bark,P20,final_sampled_400/ours/I-1qF2Aa-uQ_f1_ours.mp4,final_sampled_400/w2c_baseline/I-1qF2Aa-uQ_f1_W2C.mp4,ecf77bf4-37d8-414c-8d20-a09d74f8bb42,e4700e0f-7a62-4aed-a41e-bbad6ef6a6b1
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/1KCSr5ZzcLg_f1.jpg,AVE_Filtered_NoSpeechMusic/audio/-2TWQG-UIug.wav,AVE_Filtered_NoSpeechMusic/audio/M7hcb2v2Z_0.wav,Horse,P1,final_sampled_400/ours/1KCSr5ZzcLg_f1_ours.mp4,final_sampled_400/w2c_baseline/1KCSr5ZzcLg_f1_W2C.mp4,038c256b-ad42-4ba3-9ae9-95b8ca69d1f2,b220f671-4000-426b-ac39-bc664385b5b6
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/LpfewILEuUU_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/J-Igx1Ucy-Y.wav,AVE_Filtered_NoSpeechMusic/audio/B6kHGmBYycY.wav,Bark,P2,final_sampled_400/ours/LpfewILEuUU_f5_ours.mp4,final_sampled_400/w2c_baseline/LpfewILEuUU_f5_W2C.mp4,aca0bd09-c351-4c5f-a2fa-f966dee5842b,77b6733a-d2d2-41a1-a9ea-350a11495f5e
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/12pTWInk-LI_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/3ndid3jni7M.wav,Bus,P3,final_sampled_400/ours/12pTWInk-LI_f7_ours.mp4,final_sampled_400/w2c_baseline/12pTWInk-LI_f7_W2C.mp4,f702afd4-aa50-482d-bb83-ac1d3abe6ffb,b4fae0e1-47a0-41c8-b0db-cb15dabca622
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/6cCRuEzXIl8_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/0ma2BvnQn2o.wav,AVE_Filtered_NoSpeechMusic/audio/17BnUuWiMbU.wav,Frying (food),P4,final_sampled_400/ours/6cCRuEzXIl8_f5_ours.mp4,final_sampled_400/w2c_baseline/6cCRuEzXIl8_f5_W2C.mp4,7a8f6fa0-14df-45d7-940a-e17949230a96,818bcf34-15dd-4380-9881-4bba5e26ef1f
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/0dMJ7dlPzWs_f5.jpg,AVE_Filtered_NoSpeechMusic/audio/-oL-TYoSpzs.wav,AVE_Filtered_NoSpeechMusic/audio/-8S9TKWIOSc.wav,Chainsaw,P5,final_sampled_400/ours/0dMJ7dlPzWs_f5_ours.mp4,final_sampled_400/w2c_baseline/0dMJ7dlPzWs_f5_W2C.mp4,6d2445fb-aaa0-4446-a20a-39844abafabd,052dc460-6920-43ea-a40f-13625fc55af8
AVE_Filtered_NoSpeechMusic/center_frames_of_AV_event/27ija4X3hlw_f7.jpg,AVE_Filtered_NoSpeechMusic/audio/15w5MOkhlZI.wav,AVE_Filtered_NoSpeechMusic/audio/-IKMo9-20Zc.wav,Bus,P6,final_sampled_400/ours/27ija4X3hlw_f7_ours.mp4,final_sampled_400/w2c_baseline/27ija4X3hlw_f7_W2C.mp4,cc18264d-36b6-4d2e-a8bb-63fd1c598713,60789edd-c159-46b2-a3e5-959a41b95908
